date,clusters
2024-09-09,"CDNS,ETN,FAST,FI,FICO,HON,MGM,MSFT,TROW,WM,XOM;ADM,DTE,ED,KO;CERN;FISV;ORCL;SIVB;XRAY"
2024-09-10,"CDNS,ETN,FAST,FI,FICO,HON,MGM,MSFT,ORCL,TROW,WM,XOM;ADM,DTE,ED,KO;CERN;FISV;SIVB;XRAY"
2024-09-11,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,HON,KO,MGM,MSFT,TROW,WM;CERN;FISV;ORCL;SIVB;XOM;XRAY"
2024-09-12,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,HON,KO,MGM,MSFT,TROW,WM,XOM;CERN;FISV;ORCL;SIVB;XRAY"
2024-09-13,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,HON,KO,MGM,MSFT,TROW,WM,XRAY;CERN;FISV;ORCL;SIVB;XOM"
2024-09-16,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,HON,KO,MGM,MSFT,TROW,WM,XRAY;CERN;FISV;ORCL;SIVB;XOM"
2024-09-17,"ADM,CDNS,DTE,ED,ETN,FI,FICO,HON,KO,MGM,MSFT,TROW,WM,XRAY;CERN;FAST;FISV;ORCL;SIVB;XOM"
2024-09-18,"ADM,CDNS,DTE,ED,ETN,FI,FICO,HON,KO,MGM,MSFT,TROW,WM,XRAY;CERN;FAST;FISV;ORCL;SIVB;XOM"
2024-09-19,"ADM,CDNS,ETN,FI,FICO,HON,MGM,MSFT,TROW,WM;DTE,ED,KO;CERN;FAST;FISV;ORCL;SIVB;XOM;XRAY"
2024-09-20,"ADM,CDNS,ETN,FAST,FI,FICO,HON,MGM,MSFT,TROW,WM,XRAY;DTE,ED,KO;CERN;FISV;ORCL;SIVB;XOM"
2024-09-23,"ADM,CDNS,ETN,FAST,FI,FICO,HON,MGM,MSFT,TROW,XRAY;DTE,ED,KO;CERN;FISV;ORCL;SIVB;WM;XOM"
2024-09-24,"ADM,CDNS,ETN,FAST,FI,FICO,HON,MGM,MSFT,TROW,XOM,XRAY;DTE,ED,KO;CERN;FISV;ORCL;SIVB;WM"
2024-09-25,"ADM,CDNS,ETN,FAST,FI,FICO,HON,MGM,MSFT,TROW,XOM,XRAY;DTE,ED,KO;CERN;FISV;ORCL;SIVB;WM"
2024-09-26,"ADM,CDNS,ETN,FAST,FI,FICO,HON,MGM,MSFT,TROW,XRAY;DTE,ED,KO;CERN;FISV;ORCL;SIVB;WM;XOM"
2024-09-27,"ADM,CDNS,ETN,FAST,FI,FICO,HON,MGM,MSFT,TROW,XRAY;DTE,ED,KO;CERN;FISV;ORCL;SIVB;WM;XOM"
2024-09-30,"ADM,CDNS,ETN,FAST,FI,FICO,HON,MGM,MSFT,TROW,XRAY;DTE,ED,KO;CERN;FISV;ORCL;SIVB;WM;XOM"
2024-10-01,"ADM,CDNS,ETN,FAST,FICO,HON,MGM,MSFT,ORCL,TROW,XRAY;DTE,ED,KO;CERN;FI;FISV;SIVB;WM;XOM"
2024-10-02,"ADM,CDNS,ETN,FAST,FICO,MGM,MSFT,ORCL,TROW,XRAY;DTE,ED,KO;CERN;FI;FISV;HON;SIVB;WM;XOM"
2024-10-03,"ADM,CDNS,FAST,MGM,TROW,XRAY;ETN,FICO,MSFT,ORCL;DTE,ED,KO;FI,XOM;CERN;FISV;HON;SIVB;WM"
2024-10-04,"ADM,CDNS,ETN,MGM,MSFT,ORCL,TROW,XRAY;DTE,ED,KO;FI,XOM;CERN;FAST;FICO;FISV;HON;SIVB;WM"
2024-10-07,"ADM,CDNS,ETN,FAST,MGM,MSFT,ORCL,TROW,XRAY;DTE,ED,KO;FI,XOM;CERN;FICO;FISV;HON;SIVB;WM"
2024-10-08,"ADM,CDNS,ETN,HON,MGM,MSFT,ORCL,TROW,XRAY;DTE,ED,KO,WM;CERN;FAST;FI;FICO;FISV;SIVB;XOM"
2024-10-09,"ADM,CDNS,DTE,ED,ETN,HON,KO,MGM,MSFT,ORCL,TROW,WM,XRAY;CERN;FAST;FI;FICO;FISV;SIVB;XOM"
2024-10-10,"CDNS,DTE,ED,ETN,HON,KO,MSFT,ORCL,TROW,WM,XRAY;ADM,XOM;FAST,FICO;CERN;FI;FISV;MGM;SIVB"
2024-10-11,"CDNS,DTE,ED,ETN,FI,HON,KO,MSFT,ORCL,TROW,WM,XRAY;ADM;CERN;FAST;FICO;FISV;MGM;SIVB;XOM"
2024-10-14,"CDNS,DTE,ED,ETN,FAST,FI,HON,KO,MSFT,ORCL,TROW,WM,XRAY;ADM;CERN;FICO;FISV;MGM;SIVB;XOM"
2024-10-15,"CDNS,DTE,ED,ETN,FI,HON,KO,MSFT,ORCL,TROW,WM,XRAY;MGM,XOM;ADM;CERN;FAST;FICO;FISV;SIVB"
2024-10-16,"ADM,CDNS,DTE,ED,ETN,FI,HON,KO,MGM,MSFT,ORCL,TROW,WM,XOM,XRAY;CERN;FAST;FICO;FISV;SIVB"
2024-10-17,"ADM,CDNS,DTE,ED,ETN,FI,HON,KO,MGM,MSFT,ORCL,TROW,WM,XOM,XRAY;CERN;FAST;FICO;FISV;SIVB"
2024-10-18,"CDNS,DTE,ED,FI,HON,KO,MSFT,ORCL,TROW,WM,XRAY;ETN,MGM,XOM;ADM;CERN;FAST;FICO;FISV;SIVB"
2024-10-21,"ETN,FI,KO,MGM,TROW,XOM,XRAY;CDNS,FICO,HON,MSFT,ORCL,WM;DTE,ED;ADM;CERN;FAST;FISV;SIVB"
2024-10-22,"CDNS,ETN,FI,HON,KO,MGM,ORCL,TROW,WM,XOM,XRAY;DTE,ED;ADM;CERN;FAST;FICO;FISV;MSFT;SIVB"
2024-10-23,"CDNS,ETN,HON,KO,MGM,MSFT,ORCL,TROW,XOM,XRAY;DTE,ED,WM;ADM;CERN;FAST;FI;FICO;FISV;SIVB"
2024-10-24,"CDNS,ETN,MGM,ORCL,TROW,XOM,XRAY;DTE,ED;HON,WM;ADM;CERN;FAST;FI;FICO;FISV;KO;MSFT;SIVB"
2024-10-25,"DTE,ED,ETN,FI,HON,MGM,ORCL,TROW,WM,XRAY;ADM;CDNS;CERN;FAST;FICO;FISV;KO;MSFT;SIVB;XOM"
2024-10-28,"DTE,ED,FI,MGM,TROW,WM,XRAY;ADM;CDNS;CERN;ETN;FAST;FICO;FISV;HON;KO;MSFT;ORCL;SIVB;XOM"
2024-10-29,"DTE,ED,FI,KO,MGM,TROW,XRAY;CDNS,WM;ADM;CERN;ETN;FAST;FICO;FISV;HON;MSFT;ORCL;SIVB;XOM"
2024-10-30,"DTE,ED,FI,XRAY;CDNS,WM;MGM,TROW;ADM;CERN;ETN;FAST;FICO;FISV;HON;KO;MSFT;ORCL;SIVB;XOM"
2024-10-31,"DTE,ED,FI,XRAY;ETN,MGM,MSFT,ORCL;CDNS,WM;ADM;CERN;FAST;FICO;FISV;HON;KO;SIVB;TROW;XOM"
2024-11-01,"ETN,MGM,MSFT,ORCL;CDNS,WM;DTE,ED;FI,XRAY;ADM;CERN;FAST;FICO;FISV;HON;KO;SIVB;TROW;XOM"
2024-11-04,"ETN,MGM,MSFT,ORCL;CDNS,WM;DTE,ED;FI,XRAY;ADM;CERN;FAST;FICO;FISV;HON;KO;SIVB;TROW;XOM"
2024-11-05,"CDNS,ETN,FI,FICO,MGM,MSFT,ORCL,TROW,WM,XRAY;DTE,ED;ADM;CERN;FAST;FISV;HON;KO;SIVB;XOM"
2024-11-06,"CDNS,ETN,FAST,FI,FICO,HON,MGM,MSFT,ORCL,TROW,WM,XRAY;DTE,ED;ADM;CERN;FISV;KO;SIVB;XOM"
2024-11-07,"CDNS,ETN,FAST,FI,FICO,HON,MGM,MSFT,ORCL,TROW,WM;DTE,ED,XRAY;ADM;CERN;FISV;KO;SIVB;XOM"
2024-11-08,"CDNS,ETN,FAST,FI,FICO,HON,MGM,MSFT,ORCL,TROW,WM;DTE,ED,XRAY;ADM;CERN;FISV;KO;SIVB;XOM"
2024-11-11,"CDNS,ETN,FAST,FI,HON,MGM,MSFT,ORCL,TROW,WM;DTE,ED;ADM;CERN;FICO;FISV;KO;SIVB;XOM;XRAY"
2024-11-12,"CDNS,ETN,FAST,FI,MGM,MSFT,ORCL,TROW;DTE,ED,XRAY;FICO,WM;ADM;CERN;FISV;HON;KO;SIVB;XOM"
2024-11-13,"CDNS,ETN,FAST,FI,FICO,MGM,MSFT,ORCL,TROW,WM;DTE,ED,XRAY;ADM;CERN;FISV;HON;KO;SIVB;XOM"
2024-11-14,"ETN,FAST,FI,FICO,HON,MSFT,ORCL,TROW,WM;DTE,ED,XRAY;ADM;CDNS;CERN;FISV;KO;MGM;SIVB;XOM"
2024-11-15,"CDNS,ETN,FAST,FI,FICO,HON,MGM,MSFT,ORCL,TROW,WM,XOM;DTE,ED,XRAY;ADM;CERN;FISV;KO;SIVB"
2024-11-18,"CDNS,ETN,FAST,FI,FICO,MGM,MSFT,ORCL,TROW,WM,XOM;DTE,ED,XRAY;ADM;CERN;FISV;HON;KO;SIVB"
2024-11-19,"ADM,CDNS,ETN,FAST,FI,FICO,MGM,MSFT,ORCL,TROW,WM,XOM;DTE,ED,XRAY;CERN;FISV;HON;KO;SIVB"
2024-11-20,"CDNS,DTE,ED,ETN,FAST,FI,FICO,KO,MSFT,ORCL,WM,XRAY;ADM;CERN;FISV;HON;MGM;SIVB;TROW;XOM"
2024-11-21,"CDNS,ETN,FAST,FI,FICO,KO,MSFT,ORCL,WM;DTE,ED;ADM;CERN;FISV;HON;MGM;SIVB;TROW;XOM;XRAY"
2024-11-22,"CDNS,ETN,FAST,FI,FICO,KO,MSFT,ORCL,WM;DTE,ED;ADM;CERN;FISV;HON;MGM;SIVB;TROW;XOM;XRAY"
2024-11-25,"CDNS,ETN,FAST,FICO,KO,MSFT,ORCL,WM;DTE,ED;ADM;CERN;FI;FISV;HON;MGM;SIVB;TROW;XOM;XRAY"
2024-11-26,"CDNS,ETN,FAST,FICO,HON,KO,MSFT,ORCL,WM;ADM;CERN;DTE;ED;FI;FISV;MGM;SIVB;TROW;XOM;XRAY"
2024-11-27,"CDNS,DTE,ETN,FAST,FI,FICO,HON,KO,MGM,MSFT,ORCL,WM;ADM;CERN;ED;FISV;SIVB;TROW;XOM;XRAY"
2024-11-29,"CDNS,FAST,FI,FICO,KO,MSFT,ORCL,TROW,WM;ADM;CERN;DTE;ED;ETN;FISV;HON;MGM;SIVB;XOM;XRAY"
2024-12-02,"CDNS,DTE,ED,FAST,FI,FICO,KO,ORCL,TROW,WM;ADM;CERN;ETN;FISV;HON;MGM;MSFT;SIVB;XOM;XRAY"
2024-12-03,"DTE,ED,ETN,FAST,FICO,KO,ORCL,TROW,WM;ADM;CDNS;CERN;FI;FISV;HON;MGM;MSFT;SIVB;XOM;XRAY"
2024-12-04,"DTE,ED,FAST,KO,TROW,WM,XOM,XRAY;CDNS,ETN,FICO,ORCL;FI,HON;ADM;CERN;FISV;MGM;MSFT;SIVB"
2024-12-05,"CDNS,DTE,ED,ETN,FAST,FI,FICO,HON,KO,ORCL,TROW,WM,XOM;ADM;CERN;FISV;MGM;MSFT;SIVB;XRAY"
2024-12-06,"ADM,DTE,ED,FAST,KO,TROW,WM;CDNS,ETN,FI,FICO,HON,MGM,ORCL;CERN;FISV;MSFT;SIVB;XOM;XRAY"
2024-12-09,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,HON,KO,MGM,ORCL,TROW,WM;CERN;FISV;MSFT;SIVB;XOM;XRAY"
2024-12-10,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,KO,ORCL,TROW,WM,XOM;HON,MGM;CERN;FISV;MSFT;SIVB;XRAY"
2024-12-11,"CDNS,ETN,FAST,FI,FICO,ORCL,WM;ADM,KO,XOM,XRAY;DTE,ED;HON,MGM;CERN;FISV;MSFT;SIVB;TROW"
2024-12-12,"CDNS,ETN,FAST,FI,FICO,ORCL,WM;DTE,ED;HON,MGM;KO,XOM;ADM;CERN;FISV;MSFT;SIVB;TROW;XRAY"
2024-12-13,"CDNS,ETN,FAST,FI,FICO,ORCL,WM;ADM,KO,MGM,XOM,XRAY;DTE,ED;CERN;FISV;HON;MSFT;SIVB;TROW"
2024-12-16,"CDNS,ETN,FI,FICO,ORCL,WM;ADM,KO,MGM,XOM,XRAY;DTE,ED;CERN;FAST;FISV;HON;MSFT;SIVB;TROW"
2024-12-17,"CDNS,ETN,FI,FICO,WM;ADM,KO,XOM;DTE,ED;CERN;FAST;FISV;HON;MGM;MSFT;ORCL;SIVB;TROW;XRAY"
2024-12-18,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,KO,MGM,MSFT,TROW,WM,XOM,XRAY;CERN;FISV;HON;ORCL;SIVB"
2024-12-19,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,HON,KO,MGM,MSFT,TROW,WM,XOM,XRAY;CERN;FISV;ORCL;SIVB"
2024-12-20,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,KO,MGM,MSFT,TROW,WM,XOM,XRAY;CERN;FISV;HON;ORCL;SIVB"
2024-12-23,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,MGM,MSFT,ORCL,TROW,WM,XOM,XRAY;CERN;FISV;HON;KO;SIVB"
2024-12-24,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,HON,MGM,MSFT,ORCL,TROW,WM,XOM,XRAY;CERN;FISV;KO;SIVB"
2024-12-26,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,HON,MGM,MSFT,ORCL,TROW,WM,XOM,XRAY;CERN;FISV;KO;SIVB"
2024-12-27,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,HON,KO,MGM,MSFT,ORCL,TROW,WM,XOM,XRAY;CERN;FISV;SIVB"
2024-12-30,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,HON,KO,MGM,MSFT,ORCL,TROW,WM,XOM,XRAY;CERN;FISV;SIVB"
2024-12-31,"ADM,CDNS,DTE,ED,ETN,FAST,FI,FICO,HON,KO,MGM,MSFT,ORCL,TROW,WM,XOM,XRAY;CERN;FISV;SIVB"
